Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS28,OUT046,1023.5164906343988
FDX24,OUT013,1595.5424933346114
FDZ02,OUT035,1777.336276512898
FDL46,OUT045,1855.2239311992969
FDS60,OUT027,4246.2008109471135
NCO06,OUT017,713.9899921659089
FDO16,OUT035,1568.5661167987043
FDC60,OUT049,1602.3552530620962
FDA48,OUT018,3122.8509132295867
FDZ36,OUT027,4390.440058612313
FDK27,OUT045,1903.0889440208784
FDW23,OUT018,467.5360508646352
FDM14,OUT018,1517.3219381204017
FDM14,OUT013,1792.041330535204
FDW60,OUT018,2557.6846326687955
FDE21,OUT013,1952.5759540733984
NCM42,OUT035,1903.2263065756551
FDY59,OUT010,-342.1950530709465
DRI49,OUT049,1392.7177926038275
FDT28,OUT019,507.5095088654465
FDQ22,OUT018,469.0124077660306
FDR60,OUT049,1359.8397995808934
FDC50,OUT019,-332.0051803361067
FDV24,OUT013,2427.0253060784216
DRF48,OUT010,1274.097789393049
FDQ47,OUT046,730.9056513926243
DRN36,OUT049,1687.0151488021063
NCY06,OUT035,2181.6239548003696
FDE52,OUT035,1651.364209835467
NCB54,OUT045,1956.215116239517
NCF31,OUT035,2540.5681948147067
FDJ08,OUT027,4388.335275964597
NCC07,OUT017,1834.2855891085258
NCD19,OUT027,2339.099503170235
FDL46,OUT049,2036.8753786007392
FDM20,OUT045,3767.7344853399654
NCI06,OUT010,935.9961324434117
DRM11,OUT035,4137.70047880234
NCH07,OUT018,2224.966349789169
FDS23,OUT013,2099.080513275585
FDO49,OUT018,671.9564677939298
FDS35,OUT049,1196.8262519220657
DRK39,OUT045,1290.0303688292095
DRI39,OUT049,1094.887500705615
FDV04,OUT017,2621.689832532079
NCN14,OUT035,2993.094279227722
FDH08,OUT013,3649.88322315967
FDS20,OUT046,2847.9580386484877
FDV40,OUT049,1384.8890447313136
FDZ48,OUT010,-78.78494411565555
FDS24,OUT027,2927.792047452759
FDK44,OUT049,2835.543514025713
FDS48,OUT045,2370.4084364148666
FDK26,OUT010,1107.9192478350415
FDD23,OUT045,2914.317848871805
NCH54,OUT017,2645.593956953222
NCP14,OUT010,-214.83669853735637
FDM60,OUT010,-1089.4050940282802
FDV24,OUT017,2483.519580236605
FDH08,OUT018,3313.143976490821
FDS12,OUT027,3467.3150334406437
FDR39,OUT027,4236.4732249862045
FDP12,OUT027,2148.570652850656
DRF60,OUT027,5038.632350469822
FDC09,OUT035,1878.6244054634315
FDF50,OUT018,2778.74642497234
FDG28,OUT035,3934.137561339113
NCE19,OUT017,1065.723338529798
NCM53,OUT010,-163.87683288412472
NCN18,OUT049,1913.1673470654605
FDF32,OUT035,3244.7154798629817
FDF11,OUT013,3795.536434556255
DRI59,OUT049,3552.556467303014
NCG54,OUT035,2760.0856756788553
FDM44,OUT046,1685.2321534611137
FDT57,OUT018,3406.523082775484
FDV24,OUT046,2376.90374037127
FDI50,OUT019,1693.119130474742
FDS09,OUT035,1100.60431786626
NCC31,OUT027,3875.644549647969
FDQ07,OUT019,1541.7119087714793
FDC22,OUT017,3145.0947252576334
FDZ56,OUT046,2693.769882309153
FDZ40,OUT019,-898.4422849409609
FDS46,OUT027,3387.3481080145602
DRD24,OUT045,2183.883773887387
FDV45,OUT017,3072.531343107481
FDL26,OUT045,2405.684378979143
FDA56,OUT018,1731.2766753853227
FDN27,OUT046,1909.0856977310386
FDM20,OUT049,3914.200486521666
FDO16,OUT017,1500.1171229371982
FDL03,OUT035,3251.3708868602107
FDE58,OUT046,1851.1024779364154
FDI02,OUT027,3254.8422333845374
NCC55,OUT019,-1201.8898272565896
FDR03,OUT018,2970.9491971234056
FDB14,OUT017,1663.7775845598935
FDR45,OUT013,3774.617149591555
NCN07,OUT017,2186.108279672954
FDM51,OUT019,-167.87825934890918
FDT52,OUT027,5259.9631960524475
FDL26,OUT046,2440.885011895568
NCZ42,OUT046,3679.221472869297
DRI47,OUT019,443.7538682330803
FDW40,OUT013,2339.2938067163614
FDN34,OUT046,2746.617052457157
FDS01,OUT035,2976.4835300145396
NCG55,OUT045,1771.5184628247273
FDC11,OUT035,1559.9139688125244
FDX35,OUT018,3303.0237166638026
NCB06,OUT046,2500.8435540925166
FDR09,OUT019,2138.3805428753185
FDC53,OUT017,1729.1753527979458
FDY45,OUT013,4026.2608230628293
FDA22,OUT010,741.1753985194467
FDE02,OUT035,1719.949213225897
FDW21,OUT045,1619.9635290430087
FDV34,OUT046,1300.2473843244848
FDS59,OUT049,1944.4337270897236
NCW17,OUT017,2145.4962895592876
NCK54,OUT046,1770.7388479107287
FDG17,OUT019,1935.2214528359648
FDG35,OUT017,2920.0861539773477
FDD08,OUT010,-1142.954307590939
NCO07,OUT017,3376.305130415547
FDJ10,OUT010,405.1081878439139
FDW36,OUT017,1808.0430323863184
FDW21,OUT010,27.4703469446971
FDY19,OUT017,2018.3799101921816
DRE03,OUT013,881.9277905031912
NCC55,OUT049,794.3975152070684
FDH52,OUT010,-722.7357806605867
FDO09,OUT017,4205.766561203724
FDU43,OUT045,3691.5615888377833
FDX09,OUT010,877.1007774166777
FDH40,OUT019,-441.805732427791
FDW58,OUT017,1827.1750296040195
FDC47,OUT017,3634.140972077469
NCR41,OUT035,1658.804072729153
DRG49,OUT035,3920.648944620756
FDC52,OUT027,3896.638269412393
FDY13,OUT046,1272.5847118284396
FDY35,OUT013,921.5628793738805
FDI35,OUT017,2938.4714201160214
NCU18,OUT049,2350.753568086281
FDY33,OUT018,2278.0592661818605
FDC15,OUT027,3893.3997092624522
FDU01,OUT049,3140.237662568584
NCU42,OUT046,2627.5123228333787
NCV29,OUT018,2527.2821363314106
NCY30,OUT017,2956.1036247929387
FDQ46,OUT049,1892.5347923503516
FDG58,OUT027,3897.561831197663
FDK33,OUT017,3453.4207778428554
NCD07,OUT045,1741.298167358742
NCX29,OUT027,3707.3579767043548
NCT42,OUT013,2377.3985661238985
DRN59,OUT035,932.482121007752
FDI44,OUT035,1444.8895506204274
FDA45,OUT049,2856.342362136029
FDP31,OUT045,1069.2656988471672
FDY01,OUT046,1855.431256038701
FDT09,OUT018,1935.5509614733944
DRH03,OUT027,2978.285269564907
FDA36,OUT018,2676.560489951662
NCF31,OUT017,2510.5929617027778
FDG14,OUT049,2525.7204475212066
FDG28,OUT027,5239.658176818696
FDU14,OUT049,3977.0284766708055
FDY47,OUT019,280.78322172437186
FDI56,OUT049,1613.1911221117527
DRD01,OUT013,1052.9222328752862
FDM22,OUT046,1022.1335361928482
FDH33,OUT013,812.2984194335809
DRZ24,OUT013,1928.2219649745705
NCQ38,OUT046,1702.575763071366
FDO16,OUT027,2841.3380956422734
FDU07,OUT027,3799.9941977734115
NCB07,OUT013,3048.9473612788206
FDU48,OUT045,2078.451693957535
NCM43,OUT045,2545.854526419863
FDR31,OUT010,469.50564775049304
DRK49,OUT018,483.8863083393509
NCI30,OUT010,1885.4299441062496
DRD60,OUT017,2930.6224571286275
NCG19,OUT046,3573.550566514841
FDH12,OUT035,1872.4062204259396
FDM32,OUT035,1648.4617211052398
FDM27,OUT035,2635.4521484402067
NCU53,OUT027,4025.0136453443974
NCQ18,OUT046,1580.8285849992194
FDS10,OUT013,2859.276007092868
FDB33,OUT027,3952.579898458366
FDI12,OUT013,1479.1608462720792
NCW42,OUT013,3471.0785535487767
NCC06,OUT018,1800.3701098842257
FDW02,OUT017,2173.608921846338
NCD43,OUT017,1808.406293680962
FDM57,OUT018,1164.6337124684446
FDA58,OUT017,3733.5886807736415
FDK56,OUT046,2877.0316569489723
FDP52,OUT045,3603.461009087151
FDW20,OUT018,1742.6123980256016
FDS52,OUT049,1782.8024230554452
NCT29,OUT018,1647.0467844586913
NCL54,OUT013,2737.1055202362995
FDC05,OUT045,3071.1947832446303
FDF34,OUT035,3271.369599303276
FDP03,OUT027,3487.3578808104994
FDD32,OUT010,-422.52939432644905
FDZ10,OUT045,2001.4092657877673
FDZ40,OUT035,1129.2062420630905
FDD51,OUT018,523.3240473693899
NCY30,OUT019,915.3929945086096
FDP58,OUT017,3474.9904797329627
FDV49,OUT017,4189.219098633718
FDY24,OUT019,-926.1305343278077
NCO55,OUT017,1832.768347091885
FDR13,OUT017,2056.5921193601257
FDS51,OUT017,1166.874107195011
FDP26,OUT045,1625.9508480336215
NCB54,OUT027,3476.4687193198233
FDF32,OUT017,3173.17323068471
FDN31,OUT018,2695.400751644468
DRM48,OUT017,760.7305676598867
FDN20,OUT049,2777.9029201447793
DRL01,OUT046,3630.652259037911
FDV56,OUT049,1906.2174782747704
DRH13,OUT027,3168.0987036819006
FDA03,OUT017,2464.354324231772
FDF47,OUT027,4873.805280344861
FDX32,OUT046,2358.5165429441795
FDX57,OUT049,1737.9279132522254
NCA30,OUT045,2878.4453495757925
FDO49,OUT013,977.6880975089662
FDL04,OUT019,-194.82208242838726
DRM48,OUT035,820.4308263182195
FDR16,OUT013,3369.4750404095403
NCC19,OUT018,2689.199708958179
NCE42,OUT045,3572.796433296381
FDY24,OUT017,1112.8859259322364
FDH19,OUT049,2874.8839022218117
FDJ46,OUT013,2744.136686347356
FDN45,OUT010,1562.4095524265188
FDY08,OUT035,2409.307597893633
FDZ37,OUT035,1610.1483958562321
NCT30,OUT045,785.8172034600849
DRY23,OUT018,522.3708673973582
NCZ30,OUT018,1696.3523784263023
FDC44,OUT018,1548.0134814027663
FDB45,OUT035,1868.9370797095032
FDY04,OUT013,2665.1846547587556
FDM27,OUT046,2538.8692415653077
FDZ43,OUT017,3855.2091974164196
FDT39,OUT019,587.8639353636564
NCC06,OUT019,158.5237075799937
FDL15,OUT027,3884.012078194266
FDL57,OUT017,4119.6581118949825
FDU08,OUT046,1605.6506085334283
FDK40,OUT017,4144.480591764789
FDQ12,OUT010,1690.7834247321096
FDS48,OUT017,2526.244191072942
FDP09,OUT045,3268.274887188394
FDW21,OUT049,1757.5579687746092
FDY25,OUT035,2966.780171921616
DRE13,OUT017,1529.72480873558
FDV43,OUT019,-1105.6322503514764
FDD22,OUT045,1746.3190600383884
FDM46,OUT019,-375.18500726721584
NCO30,OUT010,1019.0398521004641
FDM25,OUT046,2790.748339962299
NCN41,OUT049,2076.8666456033325
FDU24,OUT045,1496.3534556509305
FDZ50,OUT046,2934.85988054083
FDP45,OUT013,3974.84991574133
NCM54,OUT045,1962.9477559618228
FDW10,OUT019,884.6833242092354
FDP20,OUT017,2140.802938430889
FDK32,OUT046,2443.718930413974
FDN52,OUT049,1586.7394920535796
FDM58,OUT045,1845.8521604978457
FDZ46,OUT027,3203.3582000678325
NCA18,OUT018,1603.546349608666
FDD35,OUT046,1944.0755014216963
NCK31,OUT035,1034.6100926627137
FDI40,OUT027,3102.8865843827853
FDT50,OUT019,-236.5052528750822
NCT06,OUT046,2577.7819441955016
FDT31,OUT035,3119.427250479701
FDT45,OUT049,1052.1237408565112
FDT13,OUT045,2882.7506653749624
FDO50,OUT045,1438.4354268508232
NCU18,OUT010,346.6748748845573
NCR54,OUT049,3121.2420952117654
NCO18,OUT018,2534.936608795637
FDU09,OUT045,975.079326313651
FDT13,OUT018,2684.5143571179506
FDE09,OUT046,1848.0984896367895
NCK53,OUT019,-225.0494657406714
FDG45,OUT049,3473.7535864983383
DRH15,OUT035,936.3144202196846
FDO21,OUT019,1647.946414172268
FDD14,OUT027,4308.991537797628
FDC09,OUT046,1731.528677676583
FDH45,OUT027,2260.3476727131465
FDV32,OUT046,1116.5280359021654
FDG12,OUT035,2082.595804522527
FDS32,OUT013,2343.407403144
NCL55,OUT018,3581.1646131158113
DRE01,OUT035,3861.4981442274384
DRE15,OUT049,1405.8985581669767
NCL42,OUT045,3714.36469186642
FDP31,OUT013,1142.84726763104
FDN33,OUT018,1283.4546770788413
FDZ59,OUT046,2646.226005433943
FDE45,OUT010,937.9713827066429
FDJ07,OUT013,1962.5671583955918
FDQ45,OUT018,2673.4816138473516
FDM33,OUT027,4829.2628163790305
FDO15,OUT010,-529.5824395374708
FDM46,OUT013,1562.4847380967913
FDR03,OUT045,3173.6791112513247
FDY49,OUT018,2417.085534354771
FDQ60,OUT045,1890.1015581735442
FDW10,OUT049,2906.115873783928
FDO51,OUT049,968.3223317530237
FDJ40,OUT018,1528.7243848564822
FDS20,OUT018,2574.4321192436364
FDU45,OUT013,1929.76180273904
FDV02,OUT035,2793.352724554433
FDN09,OUT046,3752.575351285581
NCM55,OUT027,4322.600161390261
FDN23,OUT018,2052.026234823111
FDY31,OUT010,442.4631669287659
FDW03,OUT010,-81.75428047539651
FDD14,OUT046,2868.290729320087
FDV23,OUT017,2113.6340233605033
DRI03,OUT045,2701.2186965735636
FDN13,OUT035,1758.3395690407483
FDF45,OUT027,2503.461700392356
FDU46,OUT035,1652.4870883612907
FDB57,OUT049,3613.3412154686002
FDV12,OUT049,1788.4491350452386
FDQ58,OUT013,2409.104121993223
NCA18,OUT017,1952.6112106563219
FDH52,OUT049,1223.6429076857632
FDM24,OUT018,2153.6741750999004
NCP43,OUT027,4252.286760607216
NCO18,OUT019,894.9944251841506
FDM32,OUT017,1599.1064272427855
NCL07,OUT017,805.5476881377085
FDK03,OUT013,3987.4651687992928
FDP59,OUT017,1839.026170458863
FDQ24,OUT049,3986.2998013023234
FDQ16,OUT018,1528.5679194271838
FDU44,OUT013,2622.164749392119
FDH28,OUT010,-1117.8092354249486
FDV28,OUT019,-1183.6956221229527
FDM22,OUT045,962.5463786073032
FDR56,OUT046,3093.6797352885287
FDV39,OUT049,3167.1633519623438
FDU37,OUT019,-520.3873669137736
FDQ11,OUT010,2312.639292298486
FDX02,OUT045,3391.273850335848
NCS42,OUT018,1238.951654748349
FDY57,OUT027,2994.277275837876
FDB21,OUT049,3827.434556589661
FDE28,OUT017,3705.328073441233
FDQ55,OUT017,1970.9972471247531
FDA48,OUT049,3526.9211692486433
FDZ19,OUT045,2674.583945713297
NCC43,OUT045,3803.274388669138
NCV18,OUT046,1333.1359195900332
NCA42,OUT018,2220.954791990491
FDY45,OUT046,3955.391944130193
NCC30,OUT045,2729.69744439261
FDM57,OUT013,1502.9989773483671
FDL09,OUT010,771.5760698417879
FDB09,OUT027,3458.7330027726857
FDT44,OUT035,2034.0595712878821
NCT06,OUT027,3999.151754442948
FDX26,OUT049,2994.0605177778243
FDK32,OUT013,2514.5556013256974
DRA12,OUT046,2245.2344387152307
FDO46,OUT010,1096.5198005055663
FDE52,OUT013,1502.5414853074756
NCH42,OUT045,3504.110896224449
FDV08,OUT035,895.886379637543
FDB47,OUT018,3013.781524750938
FDC28,OUT010,-120.869384569624
FDD22,OUT046,1833.3735680158331
FDS07,OUT027,3257.5351110506945
DRI13,OUT045,3277.2451484845706
FDG32,OUT018,3175.4094230658575
FDU14,OUT017,3976.9370942893174
FDD28,OUT019,-874.0549309292476
NCP41,OUT017,1886.8506060797674
FDS08,OUT049,2875.1638355048945
FDX47,OUT045,2497.241412446493
FDC53,OUT019,-196.28251190382696
FDQ19,OUT035,3924.6723293430796
FDL14,OUT045,2459.1797282982043
FDM33,OUT019,1531.5609196863718
FDA51,OUT045,1769.8953786779393
FDZ27,OUT018,600.2994250506443
FDT04,OUT046,752.4107816765729
DRC13,OUT049,2106.6022350460216
FDR16,OUT027,4792.6706694752875
FDQ03,OUT027,5137.37103619429
FDE38,OUT035,2795.7757953067057
DRH23,OUT027,2399.8065513234887
FDT11,OUT019,1127.8511843922906
FDD09,OUT035,2975.849848286489
FDR40,OUT045,1377.3813783162516
FDX07,OUT017,2992.740056336218
FDR07,OUT035,1757.8133788430362
FDA51,OUT017,1947.1919116088145
FDT59,OUT019,1726.5870808718348
FDF20,OUT017,3177.746846304677
FDR13,OUT045,1867.1805267743143
FDY26,OUT049,3428.1863572249677
FDW04,OUT017,2199.3400234734454
FDK52,OUT017,3636.286698107434
FDN60,OUT049,2587.6612710967456
FDM09,OUT019,854.9282780811815
FDP46,OUT049,1557.7930746717632
FDB50,OUT019,-598.3527035802632
NCQ29,OUT049,4077.90977560843
FDP16,OUT027,5228.259179070547
FDX33,OUT018,2286.946833109889
FDP07,OUT010,1369.8794991215557
FDN22,OUT046,3874.1118638815997
FDF39,OUT049,4202.209538797541
FDS21,OUT017,1232.117258574007
NCM42,OUT013,1764.7541587605222
FDK50,OUT019,700.5647628705991
DRF13,OUT027,3747.501983265105
FDH35,OUT018,2325.422489490365
FDP60,OUT018,1328.8842884228611
DRJ49,OUT027,3472.8186238188046
NCT42,OUT019,449.8614852811329
FDE38,OUT049,2754.04735468116
FDI04,OUT049,3262.634209793069
NCH54,OUT045,2429.544753832669
FDT56,OUT049,1183.206027622969
DRD15,OUT018,3331.7602704787514
FDV58,OUT013,3068.265216961876
FDP21,OUT049,3101.6419356765937
FDH05,OUT013,3680.986925883157
FDR10,OUT027,3993.47206576417
NCP06,OUT045,2292.261406719679
FDF33,OUT049,1849.7673089270552
DRK37,OUT013,3020.697883869073
DRH49,OUT045,1366.0993556638657
FDT58,OUT013,2673.53511623356
FDD41,OUT018,1452.0628567371161
FDP40,OUT018,1578.5881635350993
FDM51,OUT027,3140.779724128268
FDO45,OUT010,-413.68493366639984
FDW33,OUT010,-180.99411391888964
FDY24,OUT045,957.1206624051782
FDB10,OUT010,1774.5410808562126
FDM40,OUT035,2378.7627019501624
NCI06,OUT017,2934.280190309526
FDW12,OUT019,472.50828044607886
FDX48,OUT027,3945.373600033434
NCW05,OUT027,3124.8880035276115
FDX27,OUT017,1700.5362186759544
DRM37,OUT045,3023.3708107886932
FDA38,OUT045,3703.780196905186
FDR36,OUT046,775.6253950786959
FDZ45,OUT046,3120.924662393536
FDG05,OUT017,2616.239952416304
FDK28,OUT013,4026.935966886047
FDV47,OUT045,1375.2442732758075
FDN21,OUT045,2475.3862117812405
FDP20,OUT027,3454.193534764554
FDI35,OUT045,2775.878602093195
DRY23,OUT013,845.9633840575856
FDA56,OUT017,2093.690783551926
FDB09,OUT013,2047.5316661428385
NCO26,OUT027,3291.2902903338936
FDQ49,OUT018,2281.5113213266454
FDI52,OUT027,3368.689519522016
FDZ44,OUT027,3349.381671192722
FDZ09,OUT018,2322.0261674981093
FDY03,OUT049,1995.8881115950496
NCG42,OUT017,2164.042083936364
DRI13,OUT027,4779.844635123738
FDQ32,OUT013,2107.535114933805
FDW16,OUT035,1716.5310949842612
FDU27,OUT046,868.3126543882473
FDR28,OUT010,723.5395482509019
FDQ49,OUT010,681.7737807720758
FDS37,OUT046,1884.7830436269692
FDW26,OUT018,3208.962125947348
FDX12,OUT018,3508.559174431909
NCP06,OUT013,2410.131007882831
FDW45,OUT010,418.6324048586906
NCN30,OUT049,1647.8840779941613
FDN24,OUT049,1041.6148396574415
NCL41,OUT027,2051.1347893664115
FDR02,OUT019,-66.18638738190373
FDD09,OUT010,951.1613261771685
FDS33,OUT010,-190.21539258076166
FDU22,OUT045,1866.3242625759603
FDI53,OUT013,2624.5727834908657
DRH01,OUT049,2837.9835301789963
FDX32,OUT013,2347.8996461686493
NCP30,OUT018,442.89895077575375
FDB60,OUT045,3027.8032041138613
FDB14,OUT049,1677.274999366228
NCP02,OUT035,1156.7499549614997
FDJ10,OUT017,2382.5784483098405
FDG34,OUT046,1850.849489447565
NCB18,OUT017,1559.8052273439753
FDM16,OUT049,1388.1219206319552
FDW25,OUT018,1146.9872540414544
FDB35,OUT010,-322.5353668748795
DRN11,OUT013,2247.877313554392
FDF41,OUT019,1941.8493296610366
FDH16,OUT045,1408.7220707799418
NCQ50,OUT018,2995.749653591185
DRH23,OUT018,710.8176000038228
DRJ37,OUT013,2401.568692537254
DRJ24,OUT027,4303.947988198557
FDY16,OUT035,3049.488300196039
FDQ27,OUT045,1703.456543736612
FDZ33,OUT045,2289.719454907233
FDF29,OUT045,2096.777949453618
FDA08,OUT049,2725.934061399823
FDG31,OUT046,1135.567128095936
FDE34,OUT019,1211.3687667817444
NCR30,OUT027,2668.643159665
FDV33,OUT035,4154.122823921911
DRZ24,OUT018,1702.6597708603813
NCL54,OUT035,2797.035630494519
FDR12,OUT049,2890.8120640179304
NCC54,OUT046,3722.4697232528933
DRN59,OUT013,868.8447051190793
FDX50,OUT019,-75.44841856505093
FDV31,OUT027,4217.429546203368
NCA29,OUT027,4144.076102476649
FDW60,OUT049,2911.3332891777754
FDX08,OUT017,2993.034807147161
DRD49,OUT013,3627.9545290004407
FDD33,OUT046,3563.0878692530487
FDW35,OUT013,839.3402978191094
FDJ36,OUT017,1812.2855231989918
FDV51,OUT035,2777.6319507685657
FDW36,OUT046,1738.3277154328791
FDH35,OUT046,2606.2743821599224
NCS30,OUT027,3487.513040203289
FDN49,OUT017,855.4581858691722
FDL08,OUT018,3515.4857423684207
FDI09,OUT013,3753.428571809439
FDP19,OUT018,1777.3476868708747
FDU21,OUT010,-1189.992791813305
NCP41,OUT045,1695.9467627968972
FDY10,OUT013,1873.9598953057352
FDP12,OUT018,455.0416831688632
NCN26,OUT049,1953.8122741872207
FDK44,OUT013,2771.43480224406
FDC28,OUT049,1872.0586275452274
FDJ41,OUT027,5512.247873040217
NCT29,OUT035,2110.5237025593756
NCH42,OUT019,1657.8830270738838
FDU60,OUT018,2412.612176654803
FDS02,OUT045,2974.9998156125057
FDC51,OUT046,2032.5459206094818
FDU03,OUT013,2937.434232725188
FDX39,OUT045,3280.701946326276
NCY05,OUT010,-1221.6990320374102
NCL06,OUT027,5406.3677996702745
FDD32,OUT035,1545.8152245651725
NCN41,OUT045,1911.144423378823
NCX53,OUT049,2343.862713723638
FDU57,OUT019,541.6135608060662
FDQ23,OUT046,1709.256835628564
FDQ52,OUT045,3776.5387042630564
FDC14,OUT045,759.5079548643283
FDY09,OUT035,2952.336349813794
FDQ28,OUT045,2477.7139369712313
FDV25,OUT046,3436.3325125020247
FDJ07,OUT035,2035.8665820856431
DRB25,OUT049,1827.0637338745478
FDK52,OUT019,1621.9518637013687
FDY52,OUT027,2548.885762630177
FDB28,OUT046,3079.732617651669
FDT36,OUT035,817.9612798049088
FDV25,OUT017,3557.9013491306605
NCN07,OUT027,3515.3413887052247
FDC57,OUT017,3187.502223765425
FDQ03,OUT018,3454.471863627471
FDU23,OUT017,2747.3567892631218
NCX41,OUT035,3436.9475615395595
NCD06,OUT035,961.2851988057155
FDW08,OUT045,1632.6611299860622
NCU29,OUT017,2408.824317442907
NCE06,OUT013,2563.9570159670047
FDV52,OUT010,52.87715749808024
FDB02,OUT017,2904.6578165704213
NCR18,OUT045,695.4816897934403
FDK16,OUT049,1660.4776166316308
NCQ29,OUT010,2073.9586758200785
FDZ01,OUT019,-104.21776658779243
FDW27,OUT035,2649.638860288691
FDD17,OUT018,3445.15060750425
FDW39,OUT013,2840.351573989652
DRH59,OUT045,1150.725673148625
FDS52,OUT013,1736.3623455079578
FDU40,OUT027,4504.232472670215
NCF54,OUT013,2764.5848276316738
FDH46,OUT045,1667.780586202609
NCP14,OUT049,1758.1850602074644
FDH50,OUT049,3043.4833706132795
DRF15,OUT010,550.13494750568
FDV27,OUT027,2952.647127922335
NCJ06,OUT049,2041.8574096293778
FDN02,OUT018,2937.806095860782
FDQ51,OUT049,987.734977271396
FDQ07,OUT017,3599.455762441882
FDS45,OUT049,1886.7664640926662
NCJ06,OUT045,1892.4307397915964
FDD36,OUT035,2051.3845981784334
FDY25,OUT045,2784.4434351004165
FDU52,OUT046,2451.3290083235033
DRK47,OUT017,3600.054879875087
NCL30,OUT017,2118.402314101
FDN22,OUT035,4031.586960102135
