Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU58,OUT013,3099.371325
FDY27,OUT017,2884.565398
FDV56,OUT035,1764.105123
FDT59,OUT046,3779.158162
FDB23,OUT046,3661.059184
FDR49,OUT045,750.4080903
FDB03,OUT010,919.0109992
FDN39,OUT045,2614.228782
FDX02,OUT027,5487.203032
FDQ16,OUT027,2890.507914
FDU35,OUT018,1431.687701
NCT29,OUT013,2060.848384
FDZ27,OUT046,788.4807258
FDN57,OUT017,2168.831642
FDA03,OUT018,2280.677285
FDZ36,OUT045,3069.571577
NCU05,OUT013,1353.940501
FDT39,OUT018,2285.138461
FDK60,OUT017,1585.118435
FDZ25,OUT017,2794.378598
FDG12,OUT046,2031.956854
DRB01,OUT019,659.3779266
NCC43,OUT027,5794.47964
FDX13,OUT019,962.0922662
FDM22,OUT049,908.3991311
FDJ03,OUT027,1587.975255
FDU14,OUT018,3600.511095
FDB33,OUT010,453.2780678
FDP27,OUT046,3157.124604
FDO38,OUT010,-31.99892508
FDE28,OUT027,5818.975148
FDO27,OUT035,1589.502848
DRL23,OUT027,2880.232182
FDS28,OUT046,926.1833459
FDX24,OUT013,1478.709352
FDZ02,OUT035,1605.039671
FDL46,OUT045,1816.175019
FDS60,OUT027,4808.598957
NCO06,OUT017,634.6142719
FDO16,OUT035,1434.144388
FDC60,OUT049,1470.698115
FDA48,OUT018,3311.592702
FDZ36,OUT027,5003.03469
FDK27,OUT045,1961.41378
FDW23,OUT018,523.7905818
FDM14,OUT018,1561.504119
FDM14,OUT013,1697.447953
FDW60,OUT018,2730.582089
FDE21,OUT013,1924.764399
NCM42,OUT035,1753.849163
FDY59,OUT010,99.73389912
DRI49,OUT049,1337.894709
FDT28,OUT019,398.3064426
FDQ22,OUT018,528.0601508
FDR60,OUT049,1312.34961
FDC50,OUT019,104.98945
FDV24,OUT013,2429.788238
DRF48,OUT010,751.7482264
FDQ47,OUT046,645.4074764
DRN36,OUT049,1577.09669
NCY06,OUT035,2112.134196
FDE52,OUT035,1480.013244
NCB54,OUT045,1976.118671
NCF31,OUT035,2466.826004
FDJ08,OUT027,5062.263618
NCC07,OUT017,1686.561727
NCD19,OUT027,1679.184001
FDL46,OUT049,1985.922218
FDM20,OUT045,3895.001407
NCI06,OUT010,564.4590445
DRM11,OUT035,4225.560323
NCH07,OUT018,2394.233126
FDS23,OUT013,2122.428289
FDO49,OUT018,671.4132844
FDS35,OUT049,1104.808989
DRK39,OUT045,1350.950317
DRI39,OUT049,953.2950651
FDV04,OUT017,2597.760431
NCN14,OUT035,3104.247402
FDH08,OUT013,3799.148447
FDS20,OUT046,3126.482201
FDV40,OUT049,1194.062026
FDZ48,OUT010,196.8836539
FDS24,OUT027,2587.795157
FDK44,OUT049,2849.198428
FDS48,OUT045,2457.558353
FDK26,OUT010,674.5198191
FDD23,OUT045,3077.395192
NCH54,OUT017,2630.592071
NCP14,OUT010,145.8275707
FDM60,OUT010,-234.8282453
FDV24,OUT017,2467.165875
FDH08,OUT018,3419.822029
FDS12,OUT027,3241.981573
FDR39,OUT027,4855.469284
FDP12,OUT027,1429.657472
DRF60,OUT027,5730.361028
FDC09,OUT035,1735.881915
FDF50,OUT018,2928.590596
FDG28,OUT035,4005.394589
NCE19,OUT017,921.6804944
NCM53,OUT010,169.518646
NCN18,OUT049,1757.8719
FDF32,OUT035,3169.864752
FDF11,OUT013,3944.121723
DRI59,OUT049,3800.419921
NCG54,OUT035,2793.378328
FDM44,OUT046,1662.230722
FDT57,OUT018,3482.500001
FDV24,OUT046,2432.903787
FDI50,OUT019,870.6073088
FDS09,OUT035,849.4964888
NCC31,OUT027,3969.978013
FDQ07,OUT019,839.0187892
FDC22,OUT017,3167.253645
FDZ56,OUT046,2707.47431
FDZ40,OUT019,-134.407341
FDS46,OUT027,3132.740107
DRD24,OUT045,2058.307791
FDV45,OUT017,3085.244556
FDL26,OUT045,2514.019108
FDA56,OUT018,1854.354216
FDN27,OUT046,1879.994874
FDM20,OUT049,3937.507301
FDO16,OUT017,1397.044628
FDL03,OUT035,3141.563818
FDE58,OUT046,1897.318773
FDI02,OUT027,3114.073749
NCC55,OUT019,-260.2948143
FDR03,OUT018,3176.61178
FDB14,OUT017,1497.718034
FDR45,OUT013,3933.029645
NCN07,OUT017,2125.673665
FDM51,OUT019,159.4225382
FDT52,OUT027,5791.842951
FDL26,OUT046,2532.011436
NCZ42,OUT046,3895.505576
DRI47,OUT019,387.6983196
FDW40,OUT013,2156.421705
FDN34,OUT046,2718.146383
FDS01,OUT035,2933.961876
NCG55,OUT045,1856.122668
FDC11,OUT035,1415.843179
FDX35,OUT018,3407.181739
NCB06,OUT046,2639.665892
FDR09,OUT019,998.6069806
FDC53,OUT017,1593.097687
FDY45,OUT013,4140.456961
FDA22,OUT010,474.4646574
FDE02,OUT035,1582.523148
FDW21,OUT045,1647.181719
FDV34,OUT046,1176.139727
FDS59,OUT049,1749.139105
NCW17,OUT017,2115.68596
NCK54,OUT046,1884.57386
FDG17,OUT019,930.4766486
FDG35,OUT017,2878.023756
FDD08,OUT010,-252.0775171
NCO07,OUT017,3660.317598
FDJ10,OUT010,330.7493622
FDW36,OUT017,1666.294846
FDW21,OUT010,186.6232635
FDY19,OUT017,1943.88675
DRE03,OUT013,799.0342704
NCC55,OUT049,694.6513739
FDH52,OUT010,-81.76972942
FDO09,OUT017,4235.310745
FDU43,OUT045,3872.428155
FDX09,OUT010,529.0187408
FDH40,OUT019,45.8860017
FDW58,OUT017,1685.085052
FDC47,OUT017,3781.524245
NCR41,OUT035,1580.593661
DRG49,OUT035,3939.069255
FDC52,OUT027,3970.824699
FDY13,OUT046,1169.866065
FDY35,OUT013,714.0971839
FDI35,OUT017,3120.446371
NCU18,OUT049,2173.147033
FDY33,OUT018,2412.941656
FDC15,OUT027,4066.726656
FDU01,OUT049,3059.633285
NCU42,OUT046,2699.461078
NCV29,OUT018,2704.511325
NCY30,OUT017,3096.624153
FDQ46,OUT049,1821.316928
FDG58,OUT027,3981.927057
FDK33,OUT017,3619.351101
NCD07,OUT045,1826.198023
NCX29,OUT027,3913.146241
NCT42,OUT013,2448.67836
DRN59,OUT035,809.1297869
FDI44,OUT035,1338.857029
FDA45,OUT049,2756.636032
FDP31,OUT045,993.3822278
FDY01,OUT046,1892.35261
FDT09,OUT018,1913.726911
DRH03,OUT027,2707.720683
FDA36,OUT018,2815.417872
NCF31,OUT017,2444.710561
FDG14,OUT049,2468.903091
FDG28,OUT027,5782.143905
FDU14,OUT049,4131.308176
FDY47,OUT019,298.2131263
FDI56,OUT049,1486.82772
DRD01,OUT013,945.0982515
FDM22,OUT046,926.6933331
FDH33,OUT013,686.0397159
DRZ24,OUT013,1976.741748
NCQ38,OUT046,1667.28622
FDO16,OUT027,2490.059602
FDU07,OUT027,3945.506915
NCB07,OUT013,3022.83657
FDU48,OUT045,2002.360213
NCM43,OUT045,2596.088623
FDR31,OUT010,379.2651778
DRK49,OUT018,532.0950854
NCI30,OUT010,910.0779561
DRD60,OUT017,3053.142612
NCG19,OUT046,3744.893268
FDH12,OUT035,1685.712716
FDM32,OUT035,1514.844028
FDM27,OUT035,2539.807436
NCU53,OUT027,4091.607061
NCQ18,OUT046,1564.722973
FDS10,OUT013,2828.968775
FDB33,OUT027,4078.360944
FDI12,OUT013,1401.534543
NCW42,OUT013,3644.822708
NCC06,OUT018,1864.059137
FDW02,OUT017,2080.297991
NCD43,OUT017,1695.825139
FDM57,OUT018,1243.515164
FDA58,OUT017,3851.30215
FDK56,OUT046,3128.048301
FDP52,OUT045,3745.116593
FDW20,OUT018,1860.998068
FDS52,OUT049,1682.213721
NCT29,OUT018,1807.869296
NCL54,OUT013,2814.993735
FDC05,OUT045,3063.676837
FDF34,OUT035,3081.436238
FDP03,OUT027,3191.438009
FDD32,OUT010,50.20915027
FDZ10,OUT045,1993.8929
FDZ40,OUT035,942.5863352
FDD51,OUT018,551.4104017
NCY30,OUT019,550.5919424
FDP58,OUT017,3604.372757
FDV49,OUT017,4204.454263
FDY24,OUT019,-147.3184917
NCO55,OUT017,1673.619765
FDR13,OUT017,1951.763898
FDS51,OUT017,1018.322993
FDP26,OUT045,1654.805073
NCB54,OUT027,3260.769431
FDF32,OUT017,3123.656341
FDN31,OUT018,2892.091288
DRM48,OUT017,653.2115657
FDN20,OUT049,2700.100019
DRL01,OUT046,3718.602028
FDV56,OUT049,1740.444502
DRH13,OUT027,2891.614024
FDA03,OUT017,2486.83935
FDF47,OUT027,5501.993964
FDX32,OUT046,2539.978454
FDX57,OUT049,1588.379735
NCA30,OUT045,2986.490754
FDO49,OUT013,815.0197222
FDL04,OUT019,153.2934315
DRM48,OUT035,671.5778422
FDR16,OUT013,3510.866404
NCC19,OUT018,2900.999981
NCE42,OUT045,3785.591107
FDY24,OUT017,936.811096
FDH19,OUT049,2806.789379
FDJ46,OUT013,2854.732866
FDN45,OUT010,820.1213055
FDY08,OUT035,2144.338075
FDZ37,OUT035,1446.720716
NCT30,OUT045,754.4314527
DRY23,OUT018,551.683036
NCZ30,OUT018,1838.591065
FDC44,OUT018,1728.565305
FDB45,OUT035,1690.818781
FDY04,OUT013,2602.355846
FDM27,OUT046,2590.526105
FDZ43,OUT017,3960.689385
FDT39,OUT019,419.1550718
NCC06,OUT019,260.9448362
FDL15,OUT027,3977.192826
FDL57,OUT017,4086.546596
FDU08,OUT046,1551.322697
FDK40,OUT017,4246.917181
FDQ12,OUT010,873.3596608
FDS48,OUT017,2507.405143
FDP09,OUT045,3505.912802
FDW21,OUT049,1610.277714
FDY25,OUT035,3072.685363
DRE13,OUT017,1391.38721
FDV43,OUT019,-235.1281294
FDD22,OUT045,1703.865128
FDM46,OUT019,92.39789016
NCO30,OUT010,633.7429267
FDM25,OUT046,2865.009903
NCN41,OUT049,2065.984615
FDU24,OUT045,1491.058123
FDZ50,OUT046,3145.294472
FDP45,OUT013,4025.093248
NCM54,OUT045,1980.093225
FDW10,OUT019,504.6827793
FDP20,OUT017,2070.501288
FDK32,OUT046,2483.02457
FDN52,OUT049,1455.990871
FDM58,OUT045,1747.836198
FDZ46,OUT027,3070.313334
NCA18,OUT018,1733.43019
FDD35,OUT046,2034.354526
NCK31,OUT035,838.9524035
FDI40,OUT027,2784.667976
FDT50,OUT019,130.7304168
NCT06,OUT046,2611.251235
FDT31,OUT035,3051.655057
FDT45,OUT049,914.0260878
FDT13,OUT045,3015.363709
FDO50,OUT045,1412.252635
NCU18,OUT010,312.7095776
NCR54,OUT049,3110.738635
NCO18,OUT018,2702.177445
FDU09,OUT045,886.0164261
FDT13,OUT018,2897.039604
FDE09,OUT046,1786.004312
NCK53,OUT019,143.7399553
FDG45,OUT049,3564.163158
DRH15,OUT035,748.6672562
FDO21,OUT019,860.7888112
FDD14,OUT027,5031.251682
FDC09,OUT046,1689.413828
FDH45,OUT027,1479.90551
FDV32,OUT046,1095.376994
FDG12,OUT035,1998.202223
FDS32,OUT013,2144.472427
NCL55,OUT018,3588.85628
DRE01,OUT035,3907.312203
DRE15,OUT049,1323.859091
NCL42,OUT045,3867.029273
FDP31,OUT013,1094.177973
FDN33,OUT018,1334.753509
FDZ59,OUT046,2604.283456
FDE45,OUT010,554.4385237
FDJ07,OUT013,1931.941515
FDQ45,OUT018,2845.939457
FDM33,OUT027,5428.494855
FDO15,OUT010,-27.77572712
FDM46,OUT013,1513.225068
FDR03,OUT045,3472.33218
FDY49,OUT018,2495.072989
FDQ60,OUT045,1881.399365
FDW10,OUT049,2790.322211
FDO51,OUT049,744.8399909
FDJ40,OUT018,1516.658214
FDS20,OUT018,2931.275668
FDU45,OUT013,1877.124051
FDV02,OUT035,2805.372945
FDN09,OUT046,3924.883323
NCM55,OUT027,5039.258774
FDN23,OUT018,2275.955148
FDY31,OUT010,368.2269852
FDW03,OUT010,181.1013047
FDD14,OUT046,3105.701273
FDV23,OUT017,2057.787373
DRI03,OUT045,2803.500395
FDN13,OUT035,1612.22307
FDF45,OUT027,1750.048326
FDU46,OUT035,1457.596799
FDB57,OUT049,3700.319987
FDV12,OUT049,1621.479317
FDQ58,OUT013,2470.45038
NCA18,OUT017,1919.823481
FDH52,OUT049,1007.81669
FDM24,OUT018,2277.995681
NCP43,OUT027,4861.5448
NCO18,OUT019,522.5136096
FDM32,OUT017,1433.785166
NCL07,OUT017,658.9973823
FDK03,OUT013,4038.787815
FDP59,OUT017,1669.474792
FDQ24,OUT049,4092.114655
FDQ16,OUT018,1506.950854
FDU44,OUT013,2604.958316
FDH28,OUT010,-240.2888364
FDV28,OUT019,-254.7993113
FDM22,OUT045,877.3523323
FDR56,OUT046,3093.933109
FDV39,OUT049,3056.362173
FDU37,OUT019,-4.674730658
FDQ11,OUT010,1123.601704
FDX02,OUT045,3692.31166
NCS42,OUT018,1344.569191
FDY57,OUT027,2717.746924
FDB21,OUT049,3840.935928
FDE28,OUT017,3808.608581
FDQ55,OUT017,1944.39305
FDA48,OUT049,3645.728229
FDZ19,OUT045,2815.273355
NCC43,OUT045,3921.953457
NCV18,OUT046,1385.138882
NCA42,OUT018,2386.709725
FDY45,OUT046,4128.193123
NCC30,OUT045,2802.194964
FDM57,OUT013,1416.222095
FDL09,OUT010,482.8497918
FDB09,OUT027,3216.875408
FDT44,OUT035,1962.761328
NCT06,OUT027,4134.626374
FDX26,OUT049,3177.611103
FDK32,OUT013,2489.084075
DRA12,OUT046,2197.282259
FDO46,OUT010,672.6108085
FDE52,OUT013,1403.690955
NCH42,OUT045,3736.445725
FDV08,OUT035,737.5138917
FDB47,OUT018,3247.549274
FDC28,OUT010,191.2635226
FDD22,OUT046,1882.947831
FDS07,OUT027,3112.62997
DRI13,OUT045,3590.184291
FDG32,OUT018,3359.666879
FDU14,OUT017,4137.204819
FDD28,OUT019,-124.6183655
NCP41,OUT017,1720.258896
FDS08,OUT049,2851.3266
FDX47,OUT045,2514.550932
FDC53,OUT019,150.7570275
FDQ19,OUT035,4021.55172
FDL14,OUT045,2420.894043
FDM33,OUT019,824.2702704
FDA51,OUT045,1851.124268
FDZ27,OUT018,657.1128067
FDT04,OUT046,681.9479965
DRC13,OUT049,2064.384379
FDR16,OUT027,5361.36222
FDQ03,OUT027,5720.792853
FDE38,OUT035,2681.081817
DRH23,OUT027,1698.376374
FDT11,OUT019,678.7634308
FDD09,OUT035,2965.657981
FDR40,OUT045,1348.872385
FDX07,OUT017,3124.621131
FDR07,OUT035,1563.663372
FDA51,OUT017,1921.379083
FDT59,OUT019,888.7477075
FDF20,OUT017,3122.979332
FDR13,OUT045,1871.427563
FDY26,OUT049,3638.691324
FDW04,OUT017,2136.975472
FDK52,OUT017,3777.8364
FDN60,OUT049,2602.887034
FDM09,OUT019,538.0971822
FDP46,OUT049,1429.357412
FDB50,OUT019,-22.56514796
NCQ29,OUT049,4059.379057
FDP16,OUT027,5768.399458
FDX33,OUT018,2420.833176
FDP07,OUT010,774.071013
FDN22,OUT046,4049.946622
FDF39,OUT049,4147.007955
FDS21,OUT017,1003.915551
NCM42,OUT013,1705.31585
FDK50,OUT019,469.7729744
DRF13,OUT027,3934.112291
FDH35,OUT018,2403.194777
FDP60,OUT018,1410.520845
DRJ49,OUT027,3270.168372
NCT42,OUT019,374.1352543
FDE38,OUT049,2661.149184
FDI04,OUT049,3150.460202
NCH54,OUT045,2547.133291
FDT56,OUT049,963.2418392
DRD15,OUT018,3416.174176
FDV58,OUT013,3034.914493
FDP21,OUT049,3199.2689
FDH05,OUT013,3754.15354
FDR10,OUT027,4124.962564
NCP06,OUT045,2373.690659
FDF33,OUT049,1738.034115
DRK37,OUT013,3107.732811
DRH49,OUT045,1335.470988
FDT58,OUT013,2627.042214
FDD41,OUT018,1501.039214
FDP40,OUT018,1583.154175
FDM51,OUT027,2783.85669
FDO45,OUT010,56.37429391
FDW33,OUT010,154.6885888
FDY24,OUT045,890.3772969
FDB10,OUT010,891.4960951
FDM40,OUT035,2202.383801
NCI06,OUT017,3044.056112
FDW12,OUT019,378.7512462
FDX48,OUT027,3999.220969
NCW05,OUT027,2873.967438
FDX27,OUT017,1573.545368
DRM37,OUT045,3050.52992
FDA38,OUT045,3829.263485
FDR36,OUT046,685.9768267
FDZ45,OUT046,3120.565408
FDG05,OUT017,2574.031526
FDK28,OUT013,4155.272005
FDV47,OUT045,1365.801656
FDN21,OUT045,2533.610004
FDP20,OUT027,3234.829789
FDI35,OUT045,3046.929524
DRY23,OUT013,694.4920416
FDA56,OUT017,2061.083494
FDB09,OUT013,2042.826946
NCO26,OUT027,3107.913703
FDQ49,OUT018,2325.34477
FDI52,OUT027,3194.295111
FDZ44,OUT027,3125.670612
FDZ09,OUT018,2429.878937
FDY03,OUT049,1927.262307
NCG42,OUT017,2124.302264
DRI13,OUT027,5426.014812
FDQ32,OUT013,2103.369972
FDW16,OUT035,1503.382433
FDU27,OUT046,787.2519493
FDR28,OUT010,477.7247116
FDQ49,OUT010,444.5182541
FDS37,OUT046,1904.828065
FDW26,OUT018,3312.22937
FDX12,OUT018,3513.181485
NCP06,OUT013,2443.301791
FDW45,OUT010,372.8821275
NCN30,OUT049,1564.878211
FDN24,OUT049,894.2265759
NCL41,OUT027,1400.45657
FDR02,OUT019,202.2617428
FDD09,OUT010,578.4090427
FDS33,OUT010,99.80648632
FDU22,OUT045,1920.011816
FDI53,OUT013,2594.061306
DRH01,OUT049,2812.386291
FDX32,OUT013,2218.875973
NCP30,OUT018,520.0698945
FDB60,OUT045,3081.252441
FDB14,OUT049,1514.505106
NCP02,OUT035,949.2809808
FDJ10,OUT017,2185.360778
FDG34,OUT046,1777.225393
NCB18,OUT017,1411.596391
FDM16,OUT049,1189.954515
FDW25,OUT018,1236.617097
FDB35,OUT010,94.19108123
DRN11,OUT013,2201.279047
FDF41,OUT019,907.4349249
FDH16,OUT045,1399.195014
NCQ50,OUT018,3231.891814
DRH23,OUT018,786.0301303
DRJ37,OUT013,2412.513796
DRJ24,OUT027,5030.348262
FDY16,OUT035,3129.13555
FDQ27,OUT045,1675.373861
FDZ33,OUT045,2411.703527
FDF29,OUT045,2033.235802
FDA08,OUT049,2594.686548
FDG31,OUT046,1100.100443
FDE34,OUT019,728.8536405
NCR30,OUT027,1869.525295
FDV33,OUT035,4254.776853
DRZ24,OUT018,1825.888866
NCL54,OUT035,2876.831054
FDR12,OUT049,2939.428957
NCC54,OUT046,3785.138502
DRN59,OUT013,792.5555132
FDX50,OUT019,200.7480916
FDV31,OUT027,4805.78649
NCA29,OUT027,4322.182677
FDW60,OUT049,2885.095438
FDX08,OUT017,3131.306035
DRD49,OUT013,3778.995657
FDD33,OUT046,3719.10272
FDW35,OUT013,689.1151838
FDJ36,OUT017,1704.509822
FDV51,OUT035,2793.068399
FDW36,OUT046,1656.999538
FDH35,OUT046,2580.781463
NCS30,OUT027,3215.65934
FDN49,OUT017,705.3857727
FDL08,OUT018,3509.583178
FDI09,OUT013,3820.370119
FDP19,OUT018,1880.215739
FDU21,OUT010,-268.2450806
NCP41,OUT045,1642.791593
FDY10,OUT013,1863.571622
FDP12,OUT018,506.2332465
NCN26,OUT049,1930.633476
FDK44,OUT013,2819.545531
FDC28,OUT049,1743.652319
FDJ41,OUT027,5906.569089
NCT29,OUT035,2090.445852
NCH42,OUT019,856.8544605
FDU60,OUT018,2481.679283
FDS02,OUT045,3101.867717
FDC51,OUT046,2050.480586
FDU03,OUT013,3118.098881
FDX39,OUT045,3584.959825
NCY05,OUT010,-269.3173911
NCL06,OUT027,5861.140185
FDD32,OUT035,1385.316723
NCN41,OUT045,1957.159378
NCX53,OUT049,2220.647847
FDU57,OUT019,405.3943833
FDQ23,OUT046,1694.556647
FDQ52,OUT045,4008.38267
FDC14,OUT045,665.4718105
FDY09,OUT035,2875.326288
FDQ28,OUT045,2470.481927
FDV25,OUT046,3701.275029
FDJ07,OUT035,1966.878249
DRB25,OUT049,1684.146837
FDK52,OUT019,833.797507
FDY52,OUT027,1729.762213
FDB28,OUT046,3115.992209
FDT36,OUT035,670.5727666
FDV25,OUT017,3752.876062
NCN07,OUT027,3262.247385
FDC57,OUT017,3095.729301
FDQ03,OUT018,3490.851697
FDU23,OUT017,2776.636109
NCX41,OUT035,3665.885071
NCD06,OUT035,819.7893974
FDW08,OUT045,1613.738574
NCU29,OUT017,2493.78316
NCE06,OUT013,2560.189953
FDV52,OUT010,235.5558769
FDB02,OUT017,2884.357157
NCR18,OUT045,659.2875708
FDK16,OUT049,1561.365049
NCQ29,OUT010,980.3407097
FDZ01,OUT019,175.3901077
FDW27,OUT035,2596.809077
FDD17,OUT018,3479.077291
FDW39,OUT013,2846.445635
DRH59,OUT045,1107.155482
FDS52,OUT013,1673.031176
FDU40,OUT027,5285.10105
NCF54,OUT013,2815.559228
FDH46,OUT045,1661.912226
NCP14,OUT049,1715.490303
FDH50,OUT049,3179.740121
DRF15,OUT010,401.7092056
FDV27,OUT027,2532.117232
NCJ06,OUT049,2034.106668
FDN02,OUT018,3186.340501
FDQ51,OUT049,818.9931961
FDQ07,OUT017,3707.854793
FDS45,OUT049,1756.691403
NCJ06,OUT045,1949.497959
FDD36,OUT035,1978.819747
FDY25,OUT045,3039.231101
FDU52,OUT046,2427.48094
DRK47,OUT017,3793.116004
NCL30,OUT017,2060.644989
FDN22,OUT035,4116.1513
NCF30,OUT027,3231.479199
FDK03,OUT035,4102.53819
FDT45,OUT017,946.6552481
NCC54,OUT027,5763.972522
FDP08,OUT018,2901.07024
FDU44,OUT046,2610.776582
DRG39,OUT035,917.269291
FDU32,OUT049,2065.969527
FDY27,OUT049,2898.410493
NCP54,OUT013,2035.098841
NCZ41,OUT049,2049.487494
DRL49,OUT013,2194.828662
FDI05,OUT018,1207.347318
FDY56,OUT045,3736.987296
DRC13,OUT013,2052.526575
NCV29,OUT017,2923.91373
FDR24,OUT049,1470.485583
FDZ34,OUT018,2895.815423
FDP37,OUT035,2081.07083
FDX08,OUT027,4888.268567
FDS57,OUT045,2061.329403
NCG18,OUT049,1697.13606
FDK25,OUT018,2515.398725
FDH53,OUT049,1343.189561
DRI59,OUT018,3345.553371
FDA52,OUT046,2807.171469
FDT20,OUT010,-253.1329482
FDE36,OUT019,505.4025075
FDI24,OUT017,2883.956159
FDB28,OUT018,2945.097566
FDV11,OUT017,2870.760093
FDP01,OUT046,2468.742819
FDD34,OUT027,4122.768133
FDJ50,OUT027,1607.714857
FDZ44,OUT013,1930.373718
DRO59,OUT035,1211.783863
DRB48,OUT045,657.1356918
FDR21,OUT018,2630.431829
NCE42,OUT010,923.8738611
FDO23,OUT046,1478.608725
NCE30,OUT018,3242.051232
FDQ22,OUT035,692.3506527
FDY01,OUT045,1858.276935
FDS08,OUT017,2881.007651
FDG28,OUT018,3536.20409
FDQ51,OUT018,679.7817146
FDB05,OUT017,4065.571469
FDO56,OUT049,1945.36512
FDE02,OUT018,1358.348745
FDN45,OUT017,3687.27821
FDS09,OUT013,813.3837958
NCA54,OUT018,2868.693781
FDP09,OUT010,792.0500471
FDC53,OUT045,1552.481785
NCM55,OUT017,3067.324815
FDL09,OUT018,2508.103081
FDA11,OUT019,101.1090964
FDA50,OUT045,1510.996267
FDC23,OUT017,2883.196877
FDE22,OUT049,2579.062334
FDD23,OUT046,3148.941659
NCA29,OUT049,2925.031638
FDK38,OUT046,2422.966421
DRC13,OUT046,2025.766641
NCP43,OUT049,2865.902498
FDX28,OUT049,1593.852171
FDF08,OUT049,1475.266673
FDZ33,OUT046,2439.873493
FDD10,OUT049,2842.716378
FDO58,OUT017,2610.848195
FDI50,OUT017,3883.796851
FDO58,OUT045,2566.265765
FDX08,OUT013,3087.323162
NCK17,OUT010,-253.5130198
FDF39,OUT035,4285.122472
FDU45,OUT010,226.4780906
NCJ18,OUT018,1743.785231
DRC27,OUT019,941.782787
DRC25,OUT035,1444.423917
FDU59,OUT035,2602.527298
FDU28,OUT035,3092.416113
NCP30,OUT046,672.1351959
FDB39,OUT018,779.3502748
FDE41,OUT013,1401.667668
DRH11,OUT010,-142.7923416
FDA58,OUT045,3777.392836
FDU50,OUT046,1892.613337
FDM34,OUT013,2074.450647
FDM44,OUT027,2784.316555
FDR39,OUT045,2993.098437
FDM25,OUT045,2809.310924
FDQ49,OUT049,2500.3644
DRH25,OUT018,740.712708
FDM09,OUT027,4285.059694
FDL44,OUT019,457.723082
NCR42,OUT018,471.8868034
DRL59,OUT046,871.1220725
FDX43,OUT013,2624.058449
DRK47,OUT010,836.7476665
FDU48,OUT018,1881.076116
FDY12,OUT045,774.3708885
NCN43,OUT018,1846.233156
NCM55,OUT018,2926.997039
FDQ21,OUT027,3194.718409
FDX13,OUT035,4122.579204
NCK30,OUT027,5810.76263
FDG20,OUT049,2831.197794
DRG27,OUT017,699.2172715
FDY14,OUT018,3725.719055
FDP59,OUT035,1687.651886
FDU60,OUT017,2712.656812
NCC18,OUT019,507.368681
DRJ39,OUT017,3666.29184
FDS07,OUT049,1908.276927
FDM08,OUT027,5501.049848
FDP51,OUT045,1950.906642
FDU16,OUT035,1398.526038
FDH12,OUT013,1669.842048
