Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCK54,OUT046,1949.1330823592937
FDG17,OUT019,573.2565431849579
FDG35,OUT017,2893.448299903947
FDD08,OUT010,131.56599363699928
NCO07,OUT017,3655.970534596575
FDJ10,OUT010,280.8058484720156
FDW36,OUT017,1651.6000646365296
FDW21,OUT010,241.2544340749126
FDY19,OUT017,1921.8118930905819
DRE03,OUT013,821.887907204462
NCC55,OUT049,639.7052643805754
FDH52,OUT010,135.50510321745074
FDO09,OUT017,4112.447635583794
FDU43,OUT045,3954.6168791423156
FDX09,OUT010,423.1420863915474
FDH40,OUT019,197.2097240162861
FDW58,OUT017,1648.9645742967543
FDC47,OUT017,3778.4813462862394
NCR41,OUT035,1493.9936688596943
DRG49,OUT035,3932.7318721041042
FDC52,OUT027,4035.1885962674587
FDY13,OUT046,1184.1800763289489
FDY35,OUT013,729.3147374529966
FDI35,OUT017,3093.364666514101
NCU18,OUT049,2091.9583757602336
FDY33,OUT018,2482.174800028127
FDC15,OUT027,4147.018094091742
FDU01,OUT049,3084.9564239272063
NCU42,OUT046,2784.9203276161834
NCV29,OUT018,2860.0207172655646
NCY30,OUT017,3018.4160859087465
FDQ46,OUT049,1740.251224374065
FDG58,OUT027,4057.337039767177
FDK33,OUT017,3660.4394917649606
NCD07,OUT045,1897.4566791288944
NCX29,OUT027,3982.8738053849083
NCT42,OUT013,2419.898119307442
DRN59,OUT035,750.9779930028774
FDI44,OUT035,1275.0079256322708
FDA45,OUT049,2859.63669320538
FDP31,OUT045,1060.482859116038
FDY01,OUT046,1930.9399172563346
FDT09,OUT018,2021.6960869743991
DRH03,OUT027,2818.605827343735
FDA36,OUT018,3009.950889486949
NCF31,OUT017,2471.0397613748332
FDG14,OUT049,2480.7226098456485
FDG28,OUT027,5846.665021576381
FDU14,OUT049,4124.309276404574
FDY47,OUT019,284.42785239793386
FDI56,OUT049,1380.6303933143201
DRD01,OUT013,1028.7080879220864
FDM22,OUT046,959.3354159265614
FDH33,OUT013,718.7448347235961
DRZ24,OUT013,1934.0976273958836
NCQ38,OUT046,1652.4048741861434
FDO16,OUT027,2336.116344805994
FDU07,OUT027,4022.029531927865
NCB07,OUT013,2985.1608664233745
FDU48,OUT045,2026.9648061364016
NCM43,OUT045,2644.137944854114
FDR31,OUT010,362.7712521229463
DRK49,OUT018,608.0769588229116
NCI30,OUT010,575.2531125948485
DRD60,OUT017,3039.8024270025785
NCG19,OUT046,3830.9051260991
FDH12,OUT035,1653.6823347607494
FDM32,OUT035,1440.3304596946223
FDM27,OUT035,2543.0100042875993
NCU53,OUT027,4247.581842028304
NCQ18,OUT046,1561.5435535739325
FDS10,OUT013,2885.899692881674
FDB33,OUT027,4147.018094091742
FDI12,OUT013,1418.9192414215763
NCW42,OUT013,3653.1374792357346
NCC06,OUT018,2015.1254612118196
FDW02,OUT017,2020.591576320053
NCD43,OUT017,1652.0946229075532
FDM57,OUT018,1348.932367012408
FDA58,OUT017,3841.4170488448635
FDK56,OUT046,3131.2234014175683
FDP52,OUT045,3856.964814698334
FDW20,OUT018,2004.42604332474
FDS52,OUT049,1610.5166255677054
NCT29,OUT018,1937.9696013278788
NCL54,OUT013,2873.168699603121
FDC05,OUT045,3064.7170570758854
FDF34,OUT035,3050.0807841160613
FDP03,OUT027,3003.69133411042
FDD32,OUT010,189.7089518174341
FDZ10,OUT045,2026.5922300654058
FDZ40,OUT035,871.7345252736671
FDD51,OUT018,621.1433385708536
NCY30,OUT019,428.102624312262
FDP58,OUT017,3669.9704186048493
FDV49,OUT017,4150.57500281489
FDY24,OUT019,131.56599363699928
NCO55,OUT017,1660.036606263996
FDR13,OUT017,1916.323813230611
FDS51,OUT017,1004.897397537192
FDP26,OUT045,1652.4008444604312
NCB54,OUT027,3015.341331516988
FDF32,OUT017,3057.4819647067266
FDN31,OUT018,3014.9164214387706
DRM48,OUT017,592.0194328804655
FDN20,OUT049,2757.595767387726
DRL01,OUT046,3767.4249870821714
FDV56,OUT049,1654.0659205525112
DRH13,OUT027,2872.5830625225262
FDA03,OUT017,2509.878651467948
FDF47,OUT027,5846.665021576381
FDX32,OUT046,2520.7006773790586
FDX57,OUT049,1527.8527178922616
NCA30,OUT045,3005.416148463072
FDO49,OUT013,825.044249323431
FDL04,OUT019,250.9962984088612
DRM48,OUT035,598.8481276963275
FDR16,OUT013,3554.2449499385457
NCC19,OUT018,3025.7853063443995
NCE42,OUT045,3934.6782703011913
FDY24,OUT017,872.259129791036
FDH19,OUT049,2831.047346159223
FDJ46,OUT013,2846.4560266657422
FDN45,OUT010,573.4383590509343
FDY08,OUT035,2031.4279421880863
FDZ37,OUT035,1364.0836045224357
NCT30,OUT045,760.0117792586042
DRY23,OUT018,614.3826448276578
NCZ30,OUT018,1984.9970370462806
FDC44,OUT018,1842.5849718440304
FDB45,OUT035,1650.4751802649341
FDY04,OUT013,2545.723394071998
FDM27,OUT046,2561.407889265847
FDZ43,OUT017,3970.910597750504
FDT39,OUT019,368.733007012286
NCC06,OUT019,282.4549798628957
FDL15,OUT027,4057.337039767177
FDL57,OUT017,4080.94127453988
FDU08,OUT046,1556.694332691919
FDK40,OUT017,4214.762117883234
FDQ12,OUT010,571.760605951195
FDS48,OUT017,2497.3151586760387
FDP09,OUT045,3655.9171291140005
FDW21,OUT049,1555.302176766143
FDY25,OUT035,3065.6466304075993
DRE13,OUT017,1362.4598555501038
FDV43,OUT019,131.56599363699928
FDD22,OUT045,1738.973948514851
FDM46,OUT019,235.82970387062062
NCO30,OUT010,476.8505993613688
FDM25,OUT046,2902.954700110943
NCN41,OUT049,2032.4082437244363
FDU24,OUT045,1455.707126362368
FDZ50,OUT046,3170.6784763014102
FDP45,OUT013,3986.7919464833562
NCM54,OUT045,2015.7417127378537
FDW10,OUT019,423.2183060522917
FDP20,OUT017,2026.8621600947215
FDK32,OUT046,2513.200512271951
FDN52,OUT049,1365.7188584268392
FDM58,OUT045,1725.18729436897
FDZ46,OUT027,2928.9387594515424
NCA18,OUT018,1852.162149318126
FDD35,OUT046,2079.7315628040915
NCK31,OUT035,758.3712676408275
FDI40,OUT027,2842.386068828412
FDT50,OUT019,238.03701385061206
NCT06,OUT046,2611.0742192003977
FDT31,OUT035,3055.972157441074
FDT45,OUT049,866.6006755649852
FDT13,OUT045,3074.082213499958
FDO50,OUT045,1388.7617249462814
NCU18,OUT010,279.76983813948476
NCR54,OUT049,3053.9724565420893
NCO18,OUT018,2821.108654549155
FDU09,OUT045,874.4833532628213
FDT13,OUT018,3000.0176592774365
FDE09,OUT046,1763.4429726137719
NCK53,OUT019,248.78116150554186
FDG45,OUT049,3586.0097299385375
DRH15,OUT035,678.5666303253886
FDO21,OUT019,573.2565431849579
FDD14,OUT027,5149.534144033575
FDC09,OUT046,1651.771595309401
FDH45,OUT027,1016.7564597337346
FDV32,OUT046,1132.3258082189602
FDG12,OUT035,1978.1173675937825
FDS32,OUT013,2069.6012191478762
NCL55,OUT018,3805.8099674968526
DRE01,OUT035,3925.1343566115206
DRE15,OUT049,1270.2811778105608
NCL42,OUT045,4006.7407897810813
FDP31,OUT013,1215.01176690412
FDN33,OUT018,1439.5032880563563
FDZ59,OUT046,2572.989897191626
FDE45,OUT010,426.3918416938688
FDJ07,OUT013,1978.6153526517799
FDQ45,OUT018,3027.5406813988875
FDM33,OUT027,5846.665021576381
FDO15,OUT010,152.22112470277105
FDM46,OUT013,1470.0138777835298
FDR03,OUT045,3415.4384563719645
FDY49,OUT018,2629.7934579923567
FDQ60,OUT045,1931.1097204886735
FDW10,OUT049,2878.9830295729453
FDO51,OUT049,691.6666270638656
FDJ40,OUT018,1640.0387213111999
FDS20,OUT018,3033.6677287795637
FDU45,OUT013,1818.1586357240212
FDV02,OUT035,2771.6315059937774
FDN09,OUT046,3972.5904691183696
NCM55,OUT027,5149.534144033575
FDN23,OUT018,2386.0618405910764
FDY31,OUT010,366.88795936176206
FDW03,OUT010,244.41520680625052
FDD14,OUT046,3096.864986729126
FDV23,OUT017,2013.4572685037
DRI03,OUT045,2865.282777602265
FDN13,OUT035,1562.4279248325922
FDF45,OUT027,1331.1397711727434
FDU46,OUT035,1365.9900404792302
FDB57,OUT049,3706.4405261288402
FDV12,OUT049,1558.8932345952408
FDQ58,OUT013,2436.5799198422833
NCA18,OUT017,1897.158160218789
FDH52,OUT049,1000.2023188590953
FDM24,OUT018,2391.481898229366
NCP43,OUT027,4847.9695624876595
NCO18,OUT019,426.66935804331195
FDM32,OUT017,1393.8185372884984
NCL07,OUT017,596.0301012864871
FDK03,OUT013,4065.5900386863673
FDP59,OUT017,1648.950177329794
FDQ24,OUT049,4009.1323420880467
FDQ16,OUT018,1640.422433668096
FDU44,OUT013,2518.5595617383738
FDH28,OUT010,131.56599363699928
FDV28,OUT019,131.56599363699928
FDM22,OUT045,865.7512618286855
FDR56,OUT046,3072.343319803848
FDV39,OUT049,3079.178482207886
FDU37,OUT019,170.36749768642753
FDQ11,OUT010,573.479161923858
FDX02,OUT045,3771.039228811868
NCS42,OUT018,1435.5959823306982
FDY57,OUT027,2818.8293266438804
FDB21,OUT049,3856.3883390427573
FDE28,OUT017,3793.308444580168
FDQ55,OUT017,1929.2147578272686
FDA48,OUT049,3666.295816733699
FDZ19,OUT045,2843.346476830579
NCC43,OUT045,3966.5125451086064
NCV18,OUT046,1356.5650902133452
NCA42,OUT018,2466.495298744789
FDY45,OUT046,4174.48523186246
NCC30,OUT045,2936.35381767709
FDM57,OUT013,1420.352504528746
FDL09,OUT010,388.2209580752189
FDB09,OUT027,3003.69133411042
FDT44,OUT035,1938.3468690582556
NCT06,OUT027,4247.581842028304
FDX26,OUT049,3153.9477938110417
FDK32,OUT013,2466.050291236719
DRA12,OUT046,2131.114456968784
FDO46,OUT010,486.0097251775476
FDE52,OUT013,1416.8348279635495
NCH42,OUT045,3832.937283723733
FDV08,OUT035,620.1735472114876
FDB47,OUT018,3387.2129280431127
FDC28,OUT010,258.6117185836822
FDD22,OUT046,1914.6874187556837
FDS07,OUT027,2936.5697622135945
DRI13,OUT045,3676.236194738335
FDG32,OUT018,3467.3742687845615
FDU14,OUT017,4131.378184846904
FDD28,OUT019,132.664969781472
NCP41,OUT017,1669.369949817574
FDS08,OUT049,2896.768100384771
FDX47,OUT045,2525.373151443715
FDC53,OUT019,249.03996452005677
FDQ19,OUT035,4017.7561112972207
FDL14,OUT045,2477.1586048378726
FDM33,OUT019,573.0143798619861
FDA51,OUT045,1885.9694817352095
FDZ27,OUT018,756.7870640007345
FDT04,OUT046,652.6352677404811
DRC13,OUT049,2049.5791902328524
FDR16,OUT027,5846.665021576381
FDQ03,OUT027,5846.665021576381
FDE38,OUT035,2707.1296787637566
DRH23,OUT027,1275.0419461867182
FDT11,OUT019,487.4060056044598
FDD09,OUT035,2975.1984859080776
FDR40,OUT045,1340.6646899386126
FDX07,OUT017,3039.5444211378867
FDR07,OUT035,1538.3248382944935
FDA51,OUT017,1887.80983147871
FDT59,OUT019,573.1128332660105
FDF20,OUT017,3059.643882064929
FDR13,OUT045,1911.0194928544227
FDY26,OUT049,3630.327451236529
FDW04,OUT017,2024.736215281817
FDK52,OUT017,3781.5657334249363
FDN60,OUT049,2539.3698064122914
FDM09,OUT019,413.38363691595464
FDP46,OUT049,1360.7798604870013
FDB50,OUT019,170.49481487303703
NCQ29,OUT049,3973.61902282248
FDP16,OUT027,5846.665021576381
FDX33,OUT018,2469.0701491394266
FDP07,OUT010,505.7790178762633
FDN22,OUT046,4027.25358053622
FDF39,OUT049,4060.2801545684088
FDS21,OUT017,977.6598100713593
NCM42,OUT013,1661.6755047010877
FDK50,OUT019,383.58198119387015
DRF13,OUT027,4015.4663601844645
FDH35,OUT018,2496.269153705192
FDP60,OUT018,1546.4683748579043
DRJ49,OUT027,3015.341331516988
NCT42,OUT019,366.43325661173697
FDE38,OUT049,2681.608615918028
FDI04,OUT049,3135.122300566727
NCH54,OUT045,2577.583799517663
FDT56,OUT049,926.3169451175798
DRD15,OUT018,3552.7461709566915
FDV58,OUT013,3001.6008205045127
FDP21,OUT049,3161.763638851282
FDH05,OUT013,3741.9963140797154
FDR10,OUT027,4226.372271774639
NCP06,OUT045,2524.905552832584
FDF33,OUT049,1653.956680792758
DRK37,OUT013,3128.914777295527
DRH49,OUT045,1331.8264311771459
FDT58,OUT013,2638.86352200614
FDD41,OUT018,1633.1269052249754
FDP40,OUT018,1690.4623108935339
FDM51,OUT027,2841.2914554269823
FDO45,OUT010,194.2180489235859
FDW33,OUT010,244.38882867188633
FDY24,OUT045,872.5996128336284
FDB10,OUT010,571.6621525471705
FDM40,OUT035,2067.1389162636683
NCI06,OUT017,3047.0159386820415
FDW12,OUT019,337.43372291734113
FDX48,OUT027,4060.6812609933836
NCW05,OUT027,2862.613196875386
FDX27,OUT017,1510.44038513018
DRM37,OUT045,3112.2184109193086
FDA38,OUT045,3922.507196107861
FDR36,OUT046,652.8924568746532
FDZ45,OUT046,3158.958327464109
FDG05,OUT017,2542.788380620007
FDK28,OUT013,4198.749080585557
FDV47,OUT045,1354.8423738605336
FDN21,OUT045,2578.245736442479
FDP20,OUT027,3012.6644864532527
FDI35,OUT045,3088.0919736242413
DRY23,OUT013,722.0279456869182
FDA56,OUT017,2040.7145896926374
FDB09,OUT013,2017.5307289250873
NCO26,OUT027,2954.0144877092043
FDQ49,OUT018,2436.88995432872
FDI52,OUT027,2999.413071656829
FDZ44,OUT027,2954.0144877092043
FDZ09,OUT018,2499.9836553448545
FDY03,OUT049,1908.469389873616
NCG42,OUT017,2042.033952891132
DRI13,OUT027,5846.665021576381
FDQ32,OUT013,2039.492171246825
FDW16,OUT035,1388.668002235977
FDU27,OUT046,779.7580154888665
FDR28,OUT010,383.28296291046746
FDQ49,OUT010,383.9782947623545
FDS37,OUT046,1938.7686753165992
FDW26,OUT018,3429.921132084924
FDX12,OUT018,3688.732070251276
NCP06,OUT013,2463.792237851134
FDW45,OUT010,364.2251751435498
NCN30,OUT049,1491.0998768936238
FDN24,OUT049,865.7364995926588
NCL41,OUT027,1007.9625150842636
FDR02,OUT019,262.54027301575786
FDD09,OUT010,444.3121808646099
FDS33,OUT010,194.81474995839613
FDU22,OUT045,1983.1887406361411
FDI53,OUT013,2507.7883815590485
DRH01,OUT049,2846.1715315108436
FDX32,OUT013,2110.1491027321226
NCP30,OUT018,607.1599302918717
FDB60,OUT045,3051.4328222132813
FDB14,OUT049,1446.0877083182893
NCP02,OUT035,873.3029918037413
FDJ10,OUT017,2033.3834233719642
FDG34,OUT046,1728.9099254907792
NCB18,OUT017,1362.8683832734841
FDM16,OUT049,1118.1154276957757
FDW25,OUT018,1349.9561429960552
FDB35,OUT010,223.5975591181125
DRN11,OUT013,2134.449604441012
FDF41,OUT019,571.0368129081739
FDH16,OUT045,1370.9319487407515
NCQ50,OUT018,3384.5599582483887
DRH23,OUT018,900.4044949203059
DRJ37,OUT013,2436.8981804358777
DRJ24,OUT027,5149.534144033575
FDY16,OUT035,3054.409429540377
FDQ27,OUT045,1653.4294763700611
FDZ33,OUT045,2488.2601800280554
FDF29,OUT045,2074.309715157292
FDA08,OUT049,2562.8995851966683
FDG31,OUT046,1124.5830946066997
FDE34,OUT019,460.0139900557348
NCR30,OUT027,1451.4394421357713
FDV33,OUT035,4201.658014228108
DRZ24,OUT018,1932.1414904334433
NCL54,OUT035,2886.9934239873864
FDR12,OUT049,2914.2207381819444
NCC54,OUT046,3815.2028312872294
DRN59,OUT013,819.1271529286929
FDX50,OUT019,263.85551486582403
FDV31,OUT027,4791.427717742036
NCA29,OUT027,4423.047150343438
FDW60,OUT049,2914.8898434635853
FDX08,OUT017,3092.3028573090287
DRD49,OUT013,3807.703813636484
FDD33,OUT046,3775.4280456610945
FDW35,OUT013,718.7275994870564
FDJ36,OUT017,1651.4636078692024
FDV51,OUT035,2688.8023369602056
FDW36,OUT046,1659.5208082879856
FDH35,OUT046,2588.3717797865334
NCS30,OUT027,3015.341331516988
FDN49,OUT017,601.9032075603103
FDL08,OUT018,3687.099402981552
FDI09,OUT013,3861.071813131697
FDP19,OUT018,1981.6195919390389
FDU21,OUT010,131.56599363699928
NCP41,OUT045,1657.9886981603586
FDY10,OUT013,1832.619018274925
FDP12,OUT018,591.3257173144372
NCN26,OUT049,1939.5404326730077
FDK44,OUT013,2821.950127423286
FDC28,OUT049,1664.5006789085892
FDJ41,OUT027,5846.665021576381
NCT29,OUT035,2004.2317061834067
NCH42,OUT019,573.0551827349096
FDU60,OUT018,2603.4178028474144
FDS02,OUT045,3095.8981919254497
FDC51,OUT046,2080.8295084468173
FDU03,OUT013,3024.4661484927283
FDX39,OUT045,3681.382873837644
NCY05,OUT010,131.56599363699928
NCL06,OUT027,5846.665021576381
FDD32,OUT035,1280.2998527643335
NCN41,OUT045,2001.887582973263
NCX53,OUT049,2144.6037495921496
FDU57,OUT019,367.3582425359501
FDQ23,OUT046,1653.1551844035694
FDQ52,OUT045,4064.2615517763543
FDC14,OUT045,626.3679771253984
FDY09,OUT035,2948.7543817174464
FDQ28,OUT045,2530.823797396425
FDV25,OUT046,3745.2775747636047
FDJ07,OUT035,1939.3126400389788
DRB25,OUT049,1651.5760680282442
FDK52,OUT019,572.8555162930655
FDY52,OUT027,1391.419943471382
FDB28,OUT046,3083.7832341045737
FDT36,OUT035,597.9308547656326
FDV25,OUT017,3783.580778200354
NCN07,OUT027,3015.341331516988
FDC57,OUT017,3016.569296707903
FDQ03,OUT018,3547.3264748451666
FDU23,OUT017,2722.0196844410366
NCX41,OUT035,3661.912354468032
NCD06,OUT035,755.6290894551769
FDW08,OUT045,1659.0914571252765
NCU29,OUT017,2450.9799274727425
NCE06,OUT013,2500.1517983509093
FDV52,OUT010,268.34317646479326
FDB02,OUT017,2897.9202832506753
NCR18,OUT045,633.8973208927664
FDK16,OUT049,1493.284791888367
NCQ29,OUT010,573.1793480697853
FDZ01,OUT019,251.12278539663146
FDW27,OUT035,2536.9331642707302
FDD17,OUT018,3596.1815617928673
FDW39,OUT013,2868.5101036837777
DRH59,OUT045,1106.8014765363253
FDS52,OUT013,1644.3297426284207
FDU40,OUT027,5745.050980579342
NCF54,OUT013,2862.4535903144347
FDH46,OUT045,1651.7507708751918
NCP14,OUT049,1647.9507448737445
FDH50,OUT049,3127.0883296009088
DRF15,OUT010,370.38805724205383
FDV27,OUT027,2550.637300849329
NCJ06,OUT049,2030.9886262159125
FDN02,OUT018,3214.1164606784796
FDQ51,OUT049,774.7339949589978
FDQ07,OUT017,3733.718022596653
FDS45,OUT049,1649.5438017215035
NCJ06,OUT045,2012.050763177043
FDD36,OUT035,1948.4900309585619
FDY25,OUT045,3108.670737926443
FDU52,OUT046,2473.8560548486653
DRK47,OUT017,3843.1540200935106
NCL30,OUT017,2027.3579826340078
FDN22,OUT035,4063.85067797392
NCF30,OUT027,3012.6644864532527
FDK03,OUT035,4130.780001077721
FDT45,OUT017,873.4519404292082
NCC54,OUT027,5846.665021576381
